natural_day,block,charge_kwh,discharge_kwh,interval_count
2025-04-12,8:00-12:00,9778.174042201645,0.0,24
2025-04-12,12:00-16:00,0.0,0.0,24
2025-04-12,16:00-20:00,0.0,5598.6543,24
2025-04-12,20:00-24:00,8380.247879999999,2821.0390765666675,24
2025-04-13,0:00-4:00,1468.7184934465033,133.4432516666667,24
2025-04-13,4:00-8:00,760.4217478292206,5899.840154988891,24
2025-04-13,8:00-12:00,2454.204216666667,2133.3918166666663,24
2025-04-13,12:00-16:00,6667.962116666666,197.79018055555503,24
2025-04-13,16:00-20:00,161.4095588888881,4505.253354444444,24
2025-04-13,20:00-24:00,8388.819956666666,3221.7494386694416,24
2025-04-14,0:00-4:00,1344.5136822119325,234.82019500000013,24
2025-04-14,4:00-8:00,892.4001255555557,5480.1955944444435,24
2025-04-14,8:00-12:00,3808.972474444442,1877.925683333333,24
2025-04-14,12:00-16:00,4654.691973333333,44.738063611110874,24
2025-04-14,16:00-20:00,111.00852750000035,4610.368169444444,24
2025-04-14,20:00-24:00,8432.365231666665,3543.2139113166672,24
2025-04-15,0:00-4:00,818.7049186659816,34.128016666666554,24
2025-04-15,4:00-8:00,1059.4022405555556,6036.498341666667,24
2025-04-15,8:00-12:00,5416.90415,1229.7195833333337,24
2025-04-15,12:00-16:00,3948.1034866117934,724.2688688888894,24
2025-04-15,16:00-20:00,105.55603305555587,5019.61851138889,24
2025-04-15,20:00-24:00,8459.63571919445,2922.945485866666,24
2025-04-16,0:00-4:00,1554.1291121567206,210.2198533333334,24
2025-04-16,4:00-8:00,893.3593043587103,5494.058767222222,24
2025-04-16,8:00-12:00,2944.7634880109717,1941.9388333333332,24
2025-04-16,12:00-16:00,6182.124639561045,471.90646999999854,24
2025-04-16,16:00-20:00,95.80021777777745,4766.8784052777755,24
2025-04-16,20:00-24:00,8248.001709166667,3516.7373494472295,24
2025-04-17,0:00-4:00,263.90878499999974,112.65097666666634,24
2025-04-17,4:00-8:00,556.4323620336073,4846.328482640611,24
2025-04-17,8:00-12:00,6496.029038333333,1826.8180166666664,24
2025-04-17,12:00-16:00,3620.897703366326,76.3468499999999,24
2025-04-17,16:00-20:00,64.74689419753237,5061.350349444443,24
2025-04-17,20:00-24:00,2120.5795961111116,3686.824163988888,24
2025-04-18,0:00-4:00,159.2923483333335,297.3610100000002,24
2025-04-18,4:00-8:00,1179.1049902564803,1885.5940883333333,24
2025-04-18,8:00-12:00,9971.497914023354,0.0,24
2025-04-18,12:00-16:00,0.0,0.0,24
2025-04-18,16:00-20:00,24.575748971193597,5580.821190000001,24
2025-04-18,20:00-24:00,2176.5395794444435,3065.2651488888896,24
2025-04-19,0:00-4:00,339.920831666667,191.07015666666678,24
2025-04-19,4:00-8:00,705.476614207819,2112.9889538888883,24
2025-04-19,8:00-12:00,10272.185311443758,0.0,24
2025-04-19,12:00-16:00,0.0,0.0,24
2025-04-19,16:00-20:00,44.332984444444435,5698.370373288888,24
2025-04-19,20:00-24:00,8352.5044,3072.377504744444,24
2025-04-20,0:00-4:00,1495.7184145884767,126.02130166666609,24
2025-04-20,4:00-8:00,860.4544555555553,5994.507618333333,24
2025-04-20,8:00-12:00,3928.4038500000006,2412.1339000000007,24
2025-04-20,12:00-16:00,4673.433171111111,69.63670500000023,24
2025-04-20,16:00-20:00,276.7413166666662,4268.3011106333415,24
2025-04-20,20:00-24:00,8387.1215275,2868.2267949999996,24
2025-04-21,0:00-4:00,1580.3750232716045,204.75175333333334,24
2025-04-21,4:00-8:00,841.1642683333332,5693.988773333333,24
2025-04-21,8:00-12:00,3536.2407000000003,1480.4156999999996,24
2025-04-21,12:00-16:00,5392.314253137854,59.88072166666643,24
2025-04-21,16:00-20:00,140.11068290809354,4988.546903055556,24
2025-04-21,20:00-24:00,8296.890014999999,3726.4168398166657,24
2025-04-22,0:00-4:00,1423.4320871227733,264.25981333333345,24
2025-04-22,4:00-8:00,897.2891499999998,5973.352981111111,24
2025-04-22,8:00-12:00,3758.445083333334,1475.8925166666668,24
2025-04-22,12:00-16:00,3700.9407,513.0847000000005,24
2025-04-22,16:00-20:00,137.8119772222219,3663.9658512583396,24
2025-04-22,20:00-24:00,8217.337866666667,2879.722279733335,24
2025-04-23,0:00-4:00,190.4781733333332,288.69233666666696,24
2025-04-23,4:00-8:00,348.91367966392295,4699.647814791674,24
2025-04-23,8:00-12:00,7110.483810277776,1581.13715,24
2025-04-23,12:00-16:00,2961.2047234225074,247.82924500000092,24
2025-04-23,16:00-20:00,170.80672243333515,4533.768299722221,24
2025-04-23,20:00-24:00,8487.710989166666,3656.680438333333,24
2025-04-24,0:00-4:00,182.43053166666596,115.68783166666708,24
2025-04-24,4:00-8:00,581.3879296208496,5516.965766666666,24
2025-04-24,8:00-12:00,3940.2003833333333,1421.0444666666658,24
2025-04-24,12:00-16:00,5758.540255514405,0.0,24
2025-04-24,16:00-20:00,78.71220957818788,4889.702574999999,24
2025-04-24,20:00-24:00,1864.1516616666665,3609.5196566666664,24
2025-04-25,0:00-4:00,399.4224483333331,69.04396666666685,24
2025-04-25,4:00-8:00,465.72457277777744,1795.3284229305568,24
2025-04-25,8:00-12:00,9986.550368463648,0.0,24
2025-04-25,12:00-16:00,0.0,0.0,24
2025-04-25,16:00-20:00,8.339673182442008,5458.095878888889,24
2025-04-25,20:00-24:00,1100.8962383333333,2856.4758438888884,24
2025-04-26,0:00-4:00,280.1553749999997,131.46670833333292,24
2025-04-26,4:00-8:00,1057.5771204801074,1686.2098788888889,24
2025-04-26,8:00-12:00,10061.980123868316,0.0,24
2025-04-26,12:00-16:00,0.0,0.0,24
2025-04-26,16:00-20:00,27.262470507546087,5528.221034444444,24
2025-04-26,20:00-24:00,8289.910093333332,3189.5209445166684,24
2025-04-27,0:00-4:00,349.57164666666665,211.36506666666662,24
2025-04-27,4:00-8:00,154.98745444444432,4815.510281594445,24
2025-04-27,8:00-12:00,6314.525820126886,1837.5155833333336,24
2025-04-27,12:00-16:00,4100.943639063784,373.3078177777777,24
2025-04-27,16:00-20:00,121.86887666666632,4943.564672777779,24
2025-04-27,20:00-24:00,8425.40801,3253.0448627777755,24
2025-04-28,0:00-4:00,1478.0235410905398,202.52329499999985,24
2025-04-28,4:00-8:00,835.0098232716055,4658.783671666666,24
2025-04-28,8:00-12:00,2909.060017736624,2623.2571,24
2025-04-28,12:00-16:00,6280.234899958851,185.69876666666653,24
2025-04-28,16:00-20:00,16.79027277777766,4982.537159722222,24
2025-04-28,20:00-24:00,7214.606224444195,3645.973341666667,24
2025-04-29,0:00-4:00,390.9364792080721,56.591546666666886,24
2025-04-29,4:00-8:00,854.7325744444447,4864.006026666667,24
2025-04-29,8:00-12:00,5200.605883333334,1025.9798333333333,24
2025-04-29,12:00-16:00,4328.79795845336,190.95179777777832,24
2025-04-29,16:00-20:00,93.05889833333322,5051.465111238891,24
2025-04-29,20:00-24:00,8375.299071666666,3484.388653633335,24
2025-04-30,0:00-4:00,468.34730333333357,119.2787983333335,24
2025-04-30,4:00-8:00,134.57275055555533,6594.328703088886,24
2025-04-30,8:00-12:00,3710.9962038340273,557.4744352777792,24
2025-04-30,12:00-16:00,5290.292472777777,8.420395000000099,24
2025-04-30,16:00-20:00,904.1109408333335,4397.885547297228,24
2025-04-30,20:00-24:00,8393.767568333333,3656.623062833333,24
2025-05-01,0:00-4:00,235.9563083333329,205.18911166666624,24
2025-05-01,4:00-8:00,565.3799179746235,4349.743546111111,24
2025-05-01,8:00-12:00,5034.5808,1798.1724833333328,24
2025-05-01,12:00-16:00,4329.155474631691,0.0,24
2025-05-01,16:00-20:00,0.0,5278.614347777777,24
2025-05-01,20:00-24:00,778.0592399999998,3991.6136366222227,24
2025-05-02,0:00-4:00,2083.1243519067207,94.49602833333347,24
2025-05-02,4:00-8:00,1047.6544766666666,2187.000435,24
2025-05-02,8:00-12:00,10352.550138504803,0.0,24
2025-05-02,12:00-16:00,0.0,0.0,24
2025-05-02,16:00-20:00,20.60821444444457,6186.636477866665,24
2025-05-02,20:00-24:00,793.6457116666666,2964.8349761833333,24
2025-05-03,0:00-4:00,1955.8217436556931,259.76769166666674,24
2025-05-03,4:00-8:00,1021.5986600000001,1801.2211433333332,24
2025-05-03,8:00-12:00,10050.869236961593,0.0,24
2025-05-03,12:00-16:00,0.0,0.0,24
2025-05-03,16:00-20:00,32.480404999999905,6060.396732216665,24
2025-05-03,20:00-24:00,8067.405761666666,2650.152249333334,24
2025-05-04,0:00-4:00,2000.3214260288064,262.7179833333332,24
2025-05-04,4:00-8:00,958.8026022222224,4772.085925555556,24
2025-05-04,8:00-12:00,4006.848383333333,1136.956666666667,24
2025-05-04,12:00-16:00,3307.3630971879284,197.07398111111024,24
2025-05-04,16:00-20:00,121.25342166666678,5483.151434722218,24
2025-05-04,20:00-24:00,7859.445280833333,3113.169522383334,24
2025-05-05,0:00-4:00,2471.180889578192,168.45655000000022,24
2025-05-05,4:00-8:00,685.4205442661186,5367.6942527777765,24
2025-05-05,8:00-12:00,3827.949440555558,2195.451733333333,24
2025-05-05,12:00-16:00,5447.922593720845,137.6346266666667,24
2025-05-05,16:00-20:00,60.66261500000019,5654.75678308333,24
2025-05-05,20:00-24:00,8016.202381666666,3014.771715450003,24
2025-05-06,0:00-4:00,145.92292666666685,300.782691666667,24
2025-05-06,4:00-8:00,661.9304915637849,4233.68439708611,24
2025-05-06,8:00-12:00,6394.191660555556,2292.23765,24
2025-05-06,12:00-16:00,4010.2206406927285,57.302549444444594,24
2025-05-06,16:00-20:00,46.169696666666596,5528.612179999999,24
2025-05-06,20:00-24:00,7777.993214166666,3179.408117397219,24
2025-05-07,0:00-4:00,305.23888617284024,213.8357600000004,24
2025-05-07,4:00-8:00,977.084465833333,4795.1605306777765,24
2025-05-07,8:00-12:00,6217.843298888887,1874.3324166666664,24
2025-05-07,12:00-16:00,4013.450629441014,113.53980249999927,24
2025-05-07,16:00-20:00,189.29699027777792,5203.696694355278,24
2025-05-07,20:00-24:00,8050.679879999999,3565.7456875974976,24
2025-05-08,0:00-4:00,2104.148472798351,78.05726666666703,24
2025-05-08,4:00-8:00,892.7541492592653,4830.031288333334,24
2025-05-08,8:00-12:00,4377.702149999999,1687.2432333333331,24
2025-05-08,12:00-16:00,3735.927791673527,429.4408000000002,24
2025-05-08,16:00-20:00,432.3446561111107,5109.514930555555,24
2025-05-08,20:00-24:00,1114.4930408333335,3713.91612061667,24
2025-05-09,0:00-4:00,570.4570121639252,305.83815666666663,24
2025-05-09,4:00-8:00,1171.3264177777776,1798.050145861112,24
2025-05-09,8:00-12:00,10472.13329814815,0.0,24
2025-05-09,12:00-16:00,0.0,0.0,24
2025-05-09,16:00-20:00,0.0,5810.148979999998,24
2025-05-09,20:00-24:00,1223.4627589416664,2805.7793349999997,24
2025-05-10,0:00-4:00,673.2752140898799,102.14787666666666,24
2025-05-10,4:00-8:00,924.2243016666665,1764.58938,24
2025-05-10,8:00-12:00,10120.600159458165,0.0,24
2025-05-10,12:00-16:00,0.0,0.0,24
2025-05-10,16:00-20:00,33.25705888888848,5904.914041866667,24
2025-05-10,20:00-24:00,8152.989147225,2735.752114166666,24
2025-05-11,0:00-4:00,1909.7813695754085,280.49639166666634,24
2025-05-11,4:00-8:00,882.4430177777778,4629.540500555556,24
2025-05-11,8:00-12:00,2791.460267325103,1668.5184666666669,24
2025-05-11,12:00-16:00,5255.919322239366,312.256766111111,24
2025-05-11,16:00-20:00,74.49980638888871,5362.918040555554,24
2025-05-11,20:00-24:00,8369.072738224999,3248.5727281750005,24
2025-05-12,0:00-4:00,244.14452666666637,201.50557999999978,24
2025-05-12,4:00-8:00,107.68114277777772,4787.440907495586,24
2025-05-12,8:00-12:00,3954.6297166666673,734.9351500000002,24
2025-05-12,12:00-16:00,3310.6339666666663,220.326083888889,24
2025-05-12,16:00-20:00,167.24758750000012,3861.913863994445,24
2025-05-12,20:00-24:00,8552.6927975,3012.6653166666665,24
2025-05-13,0:00-4:00,1380.0966152674882,38.902368333333015,24
2025-05-13,4:00-8:00,547.0435702263359,4439.784046666666,24
2025-05-13,8:00-12:00,5725.967559444442,1768.5275666666662,24
2025-05-13,12:00-16:00,1884.8471149176935,144.66082944444452,24
2025-05-13,16:00-20:00,285.2161225000003,5208.627448055553,24
2025-05-13,20:00-24:00,8552.294631666666,3170.4767008333333,24
2025-05-14,0:00-4:00,1289.7106236316852,123.56538666666665,24
2025-05-14,4:00-8:00,704.6169493621367,5439.56308,24
2025-05-14,8:00-12:00,2828.708216666667,1252.5624666666665,24
2025-05-14,12:00-16:00,4608.625926286007,70.73444444444408,24
2025-05-14,16:00-20:00,473.47100361111234,4703.886664805554,24
2025-05-14,20:00-24:00,8523.059263224992,3244.3335266666663,24
2025-05-15,0:00-4:00,434.62653999999975,134.36982999999964,24
2025-05-15,4:00-8:00,892.5960286611407,5595.710758333333,24
2025-05-15,8:00-12:00,3946.763883333333,1220.5276666666668,24
2025-05-15,12:00-16:00,4947.431657866942,55.549083333333556,24
2025-05-15,16:00-20:00,62.48210701706951,4644.52128751716,24
2025-05-15,20:00-24:00,1450.7231349999995,3431.2095587916665,24
2025-05-16,0:00-4:00,361.536846666667,107.4209516666669,24
2025-05-16,4:00-8:00,629.9176577777782,1929.5674858500006,24
2025-05-16,8:00-12:00,9980.178875545265,0.0,24
2025-05-16,12:00-16:00,0.0,0.0,24
2025-05-16,16:00-20:00,0.0,5258.054233333333,24
2025-05-16,20:00-24:00,1138.2112049999998,2865.052705,24
2025-05-17,0:00-4:00,237.555243333333,275.13382666666666,24
2025-05-17,4:00-8:00,766.743830277778,1429.6230271999984,24
2025-05-17,8:00-12:00,9990.654896944443,0.0,24
2025-05-17,12:00-16:00,0.0,0.0,24
2025-05-17,16:00-20:00,75.18707750342793,5682.80537,24
2025-05-17,20:00-24:00,8629.483766666664,2735.26563,24
2025-05-18,0:00-4:00,1056.1784300000002,289.80923833333304,24
2025-05-18,4:00-8:00,908.2099999999999,4709.830124444445,24
2025-05-18,8:00-12:00,5490.581085226336,1769.7176333333332,24
2025-05-18,12:00-16:00,2590.270746913582,0.0,24
2025-05-18,16:00-20:00,0.0,4522.592491666666,24
2025-05-18,20:00-24:00,8608.204591666665,3586.342818333333,24
2025-05-19,0:00-4:00,821.478006913577,71.1602016666667,24
2025-05-19,4:00-8:00,676.1945187036995,4785.330553333333,24
2025-05-19,8:00-12:00,4201.660866666666,1195.3416999999997,24
2025-05-19,12:00-16:00,3174.8913555555546,0.0,24
2025-05-19,16:00-20:00,143.0530730658471,4811.030205850002,24
2025-05-19,20:00-24:00,8631.421993333333,3788.8100049999994,24
2025-05-20,0:00-4:00,1204.1714219958849,78.05645166666659,24
2025-05-20,4:00-8:00,735.3654406378578,4925.161116666667,24
2025-05-20,8:00-12:00,3428.09685,1254.7628,24
2025-05-20,12:00-16:00,2686.195547386824,720.539209999999,24
2025-05-20,16:00-20:00,569.8750127777789,4295.2223908666565,24
2025-05-20,20:00-24:00,8191.122216666667,2932.069188033336,24
2025-05-21,0:00-4:00,375.53430666666645,103.1547083333337,24
2025-05-21,4:00-8:00,229.99626999999998,5208.312144769439,24
2025-05-21,8:00-12:00,5775.545067777775,1073.018366666666,24
2025-05-21,12:00-16:00,4066.8284637071365,876.8829899999996,24
2025-05-21,16:00-20:00,483.84508777777853,4819.276165,24
2025-05-21,20:00-24:00,8387.967093333333,3351.1982710999955,24
2025-05-22,0:00-4:00,342.58263500000044,94.1471866666667,24
2025-05-22,4:00-8:00,652.2802737037043,4843.439226666667,24
2025-05-22,8:00-12:00,3651.2702500000005,1242.0174499999994,24
2025-05-22,12:00-16:00,4673.013516666668,187.56250499999942,24
2025-05-22,16:00-20:00,937.0241911111119,4732.572795,24
2025-05-22,20:00-24:00,870.6589833333334,3562.4829466666665,24
2025-05-23,0:00-4:00,263.75162666666677,238.3588616666666,24
2025-05-23,4:00-8:00,748.8365907201708,1213.33127,24
2025-05-23,8:00-12:00,10052.06563781893,0.0,24
2025-05-23,12:00-16:00,0.0,0.0,24
2025-05-23,16:00-20:00,93.82139849108628,5677.952842777776,24
2025-05-23,20:00-24:00,1526.849443333333,2653.270293333333,24
2025-05-24,0:00-4:00,147.73961333333352,263.1982883333336,24
2025-05-24,4:00-8:00,672.9804633333333,1596.0977085333361,24
2025-05-24,8:00-12:00,10139.496899999998,0.0,24
2025-05-24,12:00-16:00,0.0,0.0,24
2025-05-24,16:00-20:00,0.0,5211.346595555554,24
2025-05-24,20:00-24:00,8497.455111666666,2617.2302250000002,24
2025-05-25,0:00-4:00,767.8631341735223,14.666145000000029,24
2025-05-25,4:00-8:00,442.535170483543,4543.611701666667,24
2025-05-25,8:00-12:00,4316.01235,969.385733333333,24
2025-05-25,12:00-16:00,2499.9747521947866,28.07041944444461,24
2025-05-25,16:00-20:00,305.96106378601246,4866.435403333333,24
2025-05-25,20:00-24:00,8528.395051666666,3641.0643983333325,24
2025-05-26,0:00-4:00,623.9885766666665,63.299654999999916,24
2025-05-26,4:00-8:00,222.99825328875124,5273.304360555556,24
2025-05-26,8:00-12:00,1347.7078166666668,1718.2853833333334,24
2025-05-26,12:00-16:00,4023.1624211111102,128.36649722222216,24
2025-05-26,16:00-20:00,670.519344166668,2491.715623341672,24
2025-05-26,20:00-24:00,7249.426269444914,3088.5166366666663,24
2025-05-27,0:00-4:00,312.1463666666666,240.02788833333398,24
2025-05-27,4:00-8:00,376.0290976886165,4299.211762494823,24
2025-05-27,8:00-12:00,6363.790866666666,1257.6461333333332,24
2025-05-27,12:00-16:00,3397.653930140601,3.7672949999998764,24
2025-05-27,16:00-20:00,48.89890740740561,4784.840578333332,24
2025-05-27,20:00-24:00,8546.502391666665,3545.7405083333338,24
2025-05-28,0:00-4:00,968.6498708230483,223.9996450000002,24
2025-05-28,4:00-8:00,997.1596099382732,4595.697,24
2025-05-28,8:00-12:00,1943.7073304389635,1535.1502499999997,24
2025-05-28,12:00-16:00,5625.732031783253,16.450578333332942,24
2025-05-28,16:00-20:00,475.2853793004118,5249.449500838889,24
2025-05-28,20:00-24:00,8660.840266152263,3393.8393378027745,24
2025-05-29,0:00-4:00,891.855662633739,189.06852666666634,24
2025-05-29,4:00-8:00,852.0059622222224,4827.454096666666,24
2025-05-29,8:00-12:00,1951.6019122290825,2013.011316666666,24
2025-05-29,12:00-16:00,6537.391957678323,260.6850605555551,24
2025-05-29,16:00-20:00,227.516089166666,4981.405897777778,24
2025-05-29,20:00-24:00,1556.2929526666662,3208.1215383750064,24
2025-05-30,0:00-4:00,436.6758983333332,203.03393833333308,24
2025-05-30,4:00-8:00,509.4343627777776,1789.5478157877774,24
2025-05-30,8:00-12:00,10162.419278326479,0.0,24
2025-05-30,12:00-16:00,0.0,0.0,24
2025-05-30,16:00-20:00,98.03122944444436,5371.277541666666,24
2025-05-30,20:00-24:00,1567.3937583333332,2620.57262,24
2025-05-31,0:00-4:00,351.1622883333333,191.08874833333334,24
2025-05-31,4:00-8:00,481.35626999999994,1618.2669184611116,24
2025-05-31,8:00-12:00,9602.310563100138,0.0,24
2025-05-31,12:00-16:00,0.0,0.0,24
2025-05-31,16:00-20:00,7.897784609052047,5459.717310555556,24
2025-05-31,20:00-24:00,8669.003723333333,2648.0098266666664,24
2025-06-01,0:00-4:00,396.03776930727463,1337.3750366666668,24
2025-06-01,4:00-8:00,1073.036803333333,3051.2563239833385,24
2025-06-01,8:00-12:00,1836.4695790397773,3813.4989188888894,24
2025-06-01,12:00-16:00,6761.271935418377,795.4942281138458,24
2025-06-01,16:00-20:00,589.6237949999994,3762.5908350500004,24
2025-06-01,20:00-24:00,7700.504562499999,3358.1040118916994,24
2025-06-02,0:00-4:00,1886.3245628086438,1247.2129900000004,24
2025-06-02,4:00-8:00,1129.7284750000006,4428.229611111111,24
2025-06-02,8:00-12:00,5996.572782777777,3078.508933333333,24
2025-06-02,12:00-16:00,5340.170780466395,1532.4215247222223,24
2025-06-02,16:00-20:00,268.8363891666653,4184.331654927778,24
2025-06-02,20:00-24:00,7671.068333333332,3399.2832033333334,24
2025-06-03,0:00-4:00,1662.5761482201663,1126.7351883333336,24
2025-06-03,4:00-8:00,2114.5211519444447,2878.129232461113,24
2025-06-03,8:00-12:00,5166.644991388888,3834.298233333333,24
2025-06-03,12:00-16:00,3360.3760386454023,907.207770555556,24
2025-06-03,16:00-20:00,359.3689116666658,4225.182762169445,24
2025-06-03,20:00-24:00,8018.344975833332,3172.6845458333337,24
2025-06-04,0:00-4:00,1081.1084376851877,1533.3079199999997,24
2025-06-04,4:00-8:00,1970.534700555555,3251.6076411111117,24
2025-06-04,8:00-12:00,5432.061191111111,2535.8081999999995,24
2025-06-04,12:00-16:00,3333.4625635219436,1385.5762449999993,24
2025-06-04,16:00-20:00,290.08639611111107,4742.362916616667,24
2025-06-04,20:00-24:00,7660.9574625,3494.75349,24
2025-06-05,0:00-4:00,2023.3811300617272,1285.4114166666666,24
2025-06-05,4:00-8:00,1726.7785380761306,3399.388897222222,24
2025-06-05,8:00-12:00,5354.193305,3352.376183333333,24
2025-06-05,12:00-16:00,4385.868999674216,1961.244218333333,24
2025-06-05,16:00-20:00,330.24467666666715,3925.606267777778,24
2025-06-05,20:00-24:00,911.3793191666668,3786.0881957777765,24
2025-06-06,0:00-4:00,1290.6423765534964,1202.0732783333328,24
2025-06-06,4:00-8:00,973.2798944444443,875.5913439499989,24
2025-06-06,8:00-12:00,7886.497649999999,0.0,24
2025-06-06,12:00-16:00,2589.870230576131,425.68032611111107,24
2025-06-06,16:00-20:00,57.32846500000028,5112.699724166665,24
2025-06-06,20:00-24:00,1112.7011058333337,3335.3476581222208,24
2025-06-07,0:00-4:00,3447.0356255384113,681.1184149999999,24
2025-06-07,4:00-8:00,892.301936666667,2060.2432716666667,24
2025-06-07,8:00-12:00,5790.361716666665,0.0,24
2025-06-07,12:00-16:00,3065.850973525373,29.532611111111123,24
2025-06-07,16:00-20:00,186.32244510630798,4994.325362500001,24
2025-06-07,20:00-24:00,8104.133719166666,3314.088618333333,24
2025-06-08,0:00-4:00,1402.4345011728433,371.1897199999995,24
2025-06-08,4:00-8:00,1015.7586916666666,5162.363059644439,24
2025-06-08,8:00-12:00,6420.887483333332,1088.7352,24
2025-06-08,12:00-16:00,1317.0344371330511,1434.1422990672147,24
2025-06-08,16:00-20:00,326.08709083333395,3784.405494166119,24
2025-06-08,20:00-24:00,8371.191464166666,3148.1999224999995,24
2025-06-09,0:00-4:00,926.8835516460879,558.0485850000001,24
2025-06-09,4:00-8:00,1133.827812777778,4435.7907264000005,24
2025-06-09,8:00-12:00,5674.528691111111,2798.0059666666666,24
2025-06-09,12:00-16:00,5079.8823180246845,1268.970183333333,24
2025-06-09,16:00-20:00,195.61201093964627,5129.814194694445,24
2025-06-09,20:00-24:00,8332.951348333332,3735.547444166667,24
2025-06-10,0:00-4:00,1763.2719538683177,533.8017650000002,24
2025-06-10,4:00-8:00,1019.6836186111112,4425.875154752786,24
2025-06-10,8:00-12:00,4827.421765,3557.891833333333,24
2025-06-10,12:00-16:00,5406.643267037038,1302.6840944444443,24
2025-06-10,16:00-20:00,177.09451777777758,4116.135734769442,24
2025-06-10,20:00-24:00,8047.776158333333,3487.9161839250023,24
2025-06-11,0:00-4:00,2072.00877111111,346.7941516666665,24
2025-06-11,4:00-8:00,1043.3895499999999,3882.49973391389,24
2025-06-11,8:00-12:00,4394.43604351166,4758.580607752776,24
2025-06-11,12:00-16:00,8064.10895403292,1873.4871233333324,24
2025-06-11,16:00-20:00,626.0272621879285,5109.72478703189,24
2025-06-11,20:00-24:00,8152.307361666666,3595.6543600333316,24
2025-06-12,0:00-4:00,1887.3438160270248,323.13818333333325,24
2025-06-12,4:00-8:00,1011.2725985185203,4560.6810981,24
2025-06-12,8:00-12:00,5114.178014444444,3107.5907666666667,24
2025-06-12,12:00-16:00,5952.459413374484,2374.6873194444443,24
2025-06-12,16:00-20:00,627.7926705555548,4798.909449949995,24
2025-06-12,20:00-24:00,1742.543611944444,3371.2992946805584,24
2025-06-13,0:00-4:00,746.550267177642,190.5905666666667,24
2025-06-13,4:00-8:00,986.2188807027762,2091.562838333333,24
2025-06-13,8:00-12:00,6111.061833333333,13.859816666666688,24
2025-06-13,12:00-16:00,4029.6074259055877,29.864453333333586,24
2025-06-13,16:00-20:00,108.68042011316797,5481.3670066666655,24
2025-06-13,20:00-24:00,2064.0282936611275,3266.0249433333324,24
2025-06-14,0:00-4:00,142.89944499999996,287.8371400000005,24
2025-06-14,4:00-8:00,450.9781797236415,1747.9638228499998,24
2025-06-14,8:00-12:00,9071.136466666665,0.0,24
2025-06-14,12:00-16:00,1511.7307333333313,80.44535722222213,24
2025-06-14,16:00-20:00,115.22752753333316,5112.910502746447,24
2025-06-14,20:00-24:00,8179.225018333333,3238.4335341666665,24
2025-06-15,0:00-4:00,2115.1639901028766,9.435541666666609,24
2025-06-15,4:00-8:00,11.64881687242895,4752.320783333333,24
2025-06-15,8:00-12:00,2580.8511966323767,3779.257533333333,24
2025-06-15,12:00-16:00,6283.984976282575,1805.4049261111113,24
2025-06-15,16:00-20:00,1223.0039291666662,3088.551536813892,24
2025-06-15,20:00-24:00,8656.881368333332,3130.0498524999994,24
2025-06-16,0:00-4:00,1549.221131704388,31.014643333333197,24
2025-06-16,4:00-8:00,203.25369332990977,5510.990543888889,24
2025-06-16,8:00-12:00,4093.2417054252383,3145.139179999999,24
2025-06-16,12:00-16:00,7405.691510555555,1718.6082749999996,24
2025-06-16,16:00-20:00,949.0325300000012,4665.708489999999,24
2025-06-16,20:00-24:00,8727.011424999999,3358.7398516666667,24
2025-06-17,0:00-4:00,1534.7424728669398,37.30470333333335,24
2025-06-17,4:00-8:00,87.80364764746048,5212.002812777778,24
2025-06-17,8:00-12:00,3269.537014890261,3205.1872166666662,24
2025-06-17,12:00-16:00,7726.649120054867,2089.428931111111,24
2025-06-17,16:00-20:00,835.6867344444449,4667.13588,24
2025-06-17,20:00-24:00,8373.590669166666,3124.3741918611076,24
2025-06-18,0:00-4:00,2396.706685277781,55.26139499999999,24
2025-06-18,4:00-8:00,0.0,5407.549333333333,24
2025-06-18,8:00-12:00,4990.520806440327,2700.2017499999993,24
2025-06-18,12:00-16:00,6086.710307757198,872.2027158333331,24
2025-06-18,16:00-20:00,27.207447530864656,4594.488134166666,24
2025-06-18,20:00-24:00,8816.193229999999,3464.759465,24
2025-06-19,0:00-4:00,1120.3633749382686,4.004686666666771,24
2025-06-19,4:00-8:00,321.07003205761197,3703.6074466666687,24
2025-06-19,8:00-12:00,5518.085516666666,3358.6902166666664,24
2025-06-19,12:00-16:00,3099.5122235047993,1019.8111088888897,24
2025-06-19,16:00-20:00,350.3326855555557,4957.463600222221,24
2025-06-19,20:00-24:00,1772.8884824999998,3188.5164606611092,24
2025-06-20,0:00-4:00,1011.6624399999996,20.883673333333434,24
2025-06-20,4:00-8:00,874.8384936899872,1473.8697499999998,24
2025-06-20,8:00-12:00,8931.66229446845,0.0,24
2025-06-20,12:00-16:00,0.0,0.0,24
2025-06-20,16:00-20:00,199.45705666666674,4597.689792777776,24
2025-06-20,20:00-24:00,2379.0441044443983,3022.2782666666662,24
2025-06-21,0:00-4:00,749.3973883333331,80.59789166666667,24
2025-06-21,4:00-8:00,362.2805805555556,2964.108352819408,24
2025-06-21,8:00-12:00,9476.08544275377,0.0,24
2025-06-21,12:00-16:00,0.0,0.0,24
2025-06-21,16:00-20:00,219.32684833333326,4676.917329444446,24
2025-06-21,20:00-24:00,8895.555413333332,3017.499916666666,24
2025-06-22,0:00-4:00,550.8909269478779,134.8590366666666,24
2025-06-22,4:00-8:00,0.0,4456.409638888888,24
2025-06-22,8:00-12:00,4765.558358106993,2036.659549999999,24
