plan_day,cash_baseline,emergency_baseline,soc_end_baseline,soc_start_baseline,slots_baseline,cash_candidate,emergency_candidate,soc_end_candidate,soc_start_candidate,slots_candidate,cash_saving_yuan
2025-07-27,64420.35091470056,0.0,5922.885673240741,6953.387240018521,144,65316.39593786915,0.0,5922.885673240741,6953.387240018521,144,-896.04502316859
2025-07-28,71629.02117306157,0.0,6208.426333888888,5922.885673240741,144,71618.68665253658,0.0,6208.426333888888,5922.885673240741,144,10.334520524993422
2025-07-29,66573.69180380966,0.0,5585.740170359496,6208.426333888888,144,66571.39023534466,0.0,5585.740170359496,6208.426333888888,144,2.3015684650017647
2025-07-30,65071.67549116373,0.0,5648.154806074072,5585.740170359496,144,65066.87615074706,0.0,5648.154806074072,5585.740170359496,144,4.79934041667002
2025-07-31,68587.3526196188,0.0,6576.513258777405,5648.154806074072,144,68580.74219708794,0.0,6576.513258777405,5648.154806074072,144,6.6104225308663445
2025-08-01,27906.750237774453,0.0,6191.592456808509,6576.513258777405,144,27901.570777351953,0.0,6191.592456808509,6576.513258777405,144,5.179460422499687
2025-08-02,24398.36847049729,0.0,4769.115445607407,6191.592456808509,144,24403.09566185543,0.0,4769.115445607407,6191.592456808509,144,-4.727191358138953
2025-08-03,59859.64108479907,0.0,4261.080563243407,4769.115445607407,144,59848.595721373145,0.0,4261.080563243407,4769.115445607407,144,11.045363425924734
2025-08-04,60024.381526615645,0.0,5746.500327824996,4261.080563243407,144,60017.254411983144,0.0,5746.500327824996,4261.080563243407,144,7.127114632501616
2025-08-05,56746.8909553531,0.0,4960.633128333332,5746.500327824996,144,56756.59100836803,0.0,4960.633128333332,5746.500327824996,144,-9.700053014930745
2025-08-06,58667.84316324287,509.2097892572013,2778.752877568519,4960.633128333332,144,55898.61894657029,0.0,3613.2167555823535,4960.633128333332,144,2769.2242166725773
2025-08-07,53480.73368048482,0.0,3821.428969166666,2778.752877568519,144,52817.36009661554,0.0,3821.428969166666,3613.2167555823535,144,663.3735838692737
2025-08-08,24395.249367052566,0.0,6844.472338333336,3821.428969166666,144,24383.93402023214,0.0,6844.472338333336,3821.428969166666,144,11.315346820425475
2025-08-09,22620.526075203332,0.0,5499.613546711432,6844.472338333336,144,22621.19929751793,0.0,5499.613546711432,6844.472338333336,144,-0.6732223145991156
2025-08-10,52527.800092970465,0.0,4271.617518933332,5499.613546711432,144,52525.342527018525,0.0,4269.893307637036,5499.613546711432,144,2.457565951939614
2025-08-11,54035.233084767264,0.0,4711.730187493515,4271.617518933332,144,54035.4316794201,0.0,4711.730187493515,4269.893307637036,144,-0.19859465283661848
2025-08-12,57453.216909371935,634.9116050523648,2389.796709444444,4711.730187493515,144,55635.52916927173,0.0,3017.8801266636933,4711.730187493515,144,1817.6877401002057
2025-08-13,52853.54310488521,123.41593791132901,2640.1932796296296,2389.796709444444,144,54248.69547471693,0.0,3362.4520497407457,3017.8801266636933,144,-1395.1523698317178
2025-08-14,53505.50947569872,47.41199166666638,2288.1142511666685,2640.1932796296296,144,54332.48554124143,47.411991666666154,2356.492989030269,3362.4520497407457,144,-826.9760655427162
2025-08-15,22993.847976231482,216.78850411666775,3053.771176480569,2288.1142511666685,144,22821.19468955084,0.0,3053.771176480569,2356.492989030269,144,172.65328668064103
2025-08-16,22695.532472720264,37.17531621666628,3345.404374351848,3053.771176480569,144,22756.37162652,63.864819591666254,3345.404374351848,3053.771176480569,144,-60.83915379973405
2025-08-17,50889.34160527276,75.65181739049956,2388.098470648148,3345.404374351848,144,52210.49497704898,44.470239791666586,2791.132357430948,3345.404374351848,144,-1321.153371776214
2025-08-18,52389.491106353824,83.33829166666669,2389.527531647779,2388.098470648148,144,54642.430273196886,83.33829166666635,2681.4607431134204,2791.132357430948,144,-2252.9391668430617
2025-08-19,54471.310271349794,428.80978140338226,1976.776094351852,2389.527531647779,144,52465.68126226677,77.31775499999992,1992.716781262236,2681.4607431134204,144,2005.6290090830225
2025-08-20,89493.89716289249,5220.066128880754,1955.1632397444437,1976.776094351852,144,59495.98882363652,8.227778750000311,2731.284855019822,1992.716781262236,144,29997.90833925597
2025-08-21,53191.671443576226,0.0,2154.1015462111104,1955.1632397444437,144,52787.673036435175,0.0,2164.446710794444,2731.284855019822,144,403.99840714105085
2025-08-22,26169.684126977045,564.3347258666613,3371.316149537037,2154.1015462111104,144,23896.290764308622,0.0,3483.088727616514,2164.446710794444,144,2273.393362668423
2025-08-23,22851.22265047812,0.0,5153.29882818519,3371.316149537037,144,23224.386716391087,0.0,5381.912459138117,3483.088727616514,144,-373.1640659129662
2025-08-24,52428.00329950715,0.0,2941.440282162963,5153.29882818519,144,53134.86263025802,0.0,3022.441161792591,5381.912459138117,144,-706.8593307508709
2025-08-25,67805.04562593307,1784.9802762818285,2099.1177796990746,2941.440282162963,144,57319.58535097372,0.0,2351.6428471082363,3022.441161792591,144,10485.460274959347
2025-08-26,51633.60021703109,0.0,2221.3807538054407,2099.1177796990746,144,54459.76098706643,0.0,2645.6959981157406,2351.6428471082363,144,-2826.1607700353416
2025-08-27,54642.24575864782,24.33916666666664,2114.187472723837,2221.3807538054407,144,57460.26181072022,24.33916666666653,2107.9121682592627,2645.6959981157406,144,-2818.016052072402
2025-08-28,68372.71661326953,1775.9108904297932,2132.810885500692,2114.187472723837,144,57477.41486403345,33.90749999999946,2406.4858580555588,2107.9121682592627,144,10895.301749236074
2025-08-29,24835.51203859338,0.0,6237.915476481485,2132.810885500692,144,24702.411056436285,0.0,6237.915476481485,2406.4858580555588,144,133.10098215709513
2025-08-30,24199.54247051973,258.7438626500017,4955.328788550696,6237.915476481485,144,24012.22787837841,0.0,5531.879503598765,6237.915476481485,144,187.31459214131974
2025-08-31,51529.64935877379,0.0,2788.183312407409,4955.328788550696,144,51804.44553479238,0.0,2788.183312407409,5531.879503598765,144,-274.79617601858627
2025-09-01,47400.05526234882,0.0,5986.29528006934,2788.183312407409,144,47391.83960349851,0.0,5986.29528006934,2788.183312407409,144,8.215658850305772
2025-09-02,44439.42182016046,0.0,6046.456457984915,5986.29528006934,144,44376.28949610247,0.0,6046.456457984915,5986.29528006934,144,63.13232405798772
2025-09-03,47479.62937241121,0.0,6297.42552268491,6046.456457984915,144,47402.549742472685,0.0,6297.42552268491,6046.456457984915,144,77.07962993852561
2025-09-04,47462.6903891869,0.0,6516.799993524078,6297.42552268491,144,47407.028272486445,0.0,6516.799993524078,6297.42552268491,144,55.662116700455954
2025-09-05,19195.783211232432,0.0,9242.138084907408,6516.799993524078,144,19161.049858088834,0.0,9242.138084907408,6516.799993524078,144,34.733353143597924
2025-09-06,18514.562363963374,0.0,9640.385751518515,9242.138084907408,144,18490.138089466134,0.0,9640.385751518515,9242.138084907408,144,24.42427449723982
2025-09-07,43538.32174862439,0.0,6117.556013679629,9640.385751518515,144,44180.405261959175,0.0,6117.556013679629,9640.385751518515,144,-642.0835133347864
2025-09-08,45419.62648265499,619.1115487611686,5048.236310632097,6117.556013679629,144,44775.51409207653,0.0,6730.710390430952,6117.556013679629,144,644.1123905784552
2025-09-09,44442.77649418348,0.0,6986.569153758416,5048.236310632097,144,43679.98498767623,0.0,6986.569153758416,6730.710390430952,144,762.791506507252
2025-09-10,47440.78203535685,972.4268120166594,4358.926913796296,6986.569153758416,144,47697.581243061075,587.3550204249938,5996.259802592595,6986.569153758416,144,-256.79920770422177
2025-09-11,43781.569281628785,0.0,6497.697968932332,4358.926913796296,144,42975.845490345586,0.0,6497.697968932332,5996.259802592595,144,805.7237912831988
2025-09-12,16431.4098756486,0.0,8547.588215156828,6497.697968932332,144,17103.667589506284,0.0,8547.588215156828,6497.697968932332,144,-672.2577138576853
2025-09-13,16456.60344605162,0.0,8899.70829909943,8547.588215156828,144,17254.9278698335,0.0,10800.0,8547.588215156828,144,-798.3244237818799
2025-09-14,41335.55253906139,0.0,4919.93850651667,8899.70829909943,144,43159.03303388876,0.0,5944.103537222226,10800.0,144,-1823.4804948273668
2025-09-15,40158.76184067481,8.922582083332548,4796.683928796296,4919.93850651667,144,39721.082220022705,17.784174583332323,4806.620039907407,5944.103537222226,144,437.67962065210304
2025-09-16,40978.628642558004,41.842510053083764,2614.331332287963,4796.683928796296,144,45717.99730410039,2.34988527777773,3232.444336199844,4806.620039907407,144,-4739.368661542387
2025-09-17,54522.236566295025,2029.7278494351679,5564.971694629629,2614.331332287963,144,44865.97486889442,0.0,6062.182162055559,3232.444336199844,144,9656.261697400609
2025-09-18,41462.060601406425,184.91357519785007,3923.745301335667,5564.971694629629,144,44043.12647209343,0.0,4649.350953768521,6062.182162055559,144,-2581.0658706870017
2025-09-19,18582.510048767224,784.9609047333358,6352.791717703703,3923.745301335667,144,17362.393214934058,0.0,7362.608774488426,4649.350953768521,144,1220.1168338331663
2025-09-20,17847.609291516863,763.5553601014396,7680.758345740742,6352.791717703703,144,16756.603666873885,540.7645941249991,7833.094666079477,7362.608774488426,144,1091.0056246429776
2025-09-21,43489.084883633244,281.4447134166708,3920.495098981481,7680.758345740742,144,43558.96252143271,0.0,4620.070289914354,7833.094666079477,144,-69.87763779946545
2025-09-22,44750.230448073875,135.38796550020285,2952.333699166668,3920.495098981481,144,45052.835853910576,19.555899999999838,3461.4443757592585,4620.070289914354,144,-302.6054058367008
2025-09-23,50939.900272417624,1347.412564007582,1577.0186551851853,2952.333699166668,144,45071.55335564988,0.0,2282.115463527208,3461.4443757592585,144,5868.346916767747
2025-09-24,45235.065900659494,0.0,2180.468910555556,1577.0186551851853,144,45251.41911547786,0.0,2414.2343552731527,2282.115463527208,144,-16.353214818365814
2025-09-25,44866.33830552122,15.37166666666667,3442.536081852779,2180.468910555556,144,45876.91553007404,15.371666666666556,3504.728876532557,2414.2343552731527,144,-1010.5772245528206
2025-09-26,16671.86464193162,0.0,8737.419432222227,3442.536081852779,144,16644.954536758058,0.0,8737.419432222227,3504.728876532557,144,26.910105173563352
2025-09-27,17757.239672317774,605.3808228591657,8030.576207378705,8737.419432222227,144,16940.406311147188,286.28357202499933,8258.912523359215,8737.419432222227,144,816.8333611705857
2025-09-28,44797.94207711567,0.0,6175.986722222222,8030.576207378705,144,47797.080999911646,0.0,6325.463713847475,8258.912523359215,144,-2999.1389227959735
2025-09-29,45534.736208418515,17.54325499999993,4457.900629247218,6175.986722222222,144,46321.08284203067,17.543254999999704,4978.284816537517,6325.463713847475,144,-786.3466336121564
2025-09-30,51578.7660223241,947.90296601929,3327.853083240741,4457.900629247218,144,47855.96137299156,0.0,3753.417723539628,4978.284816537517,144,3722.8046493325382
2025-10-01,43783.02755846317,0.0,4868.126233968885,3327.853083240741,144,43585.63725775739,0.0,4868.126233968885,3753.417723539628,144,197.39030070577428
2025-10-02,42786.88549203839,0.0,6415.14131185757,4868.126233968885,144,42762.03625088612,0.0,6415.14131185757,4868.126233968885,144,24.849241152267496
2025-10-03,14649.957591848684,0.0,10531.96171953704,6415.14131185757,144,14638.927219937683,0.0,10531.96171953704,6415.14131185757,144,11.030371911001566
2025-10-04,13983.386739213609,0.0,10065.219511574074,10531.96171953704,144,13972.07974823371,0.0,10065.219511574074,10531.96171953704,144,11.306990979899638
2025-10-05,38508.1432249645,0.0,4618.408712986319,10065.219511574074,144,38474.28716095203,0.0,4618.408712986281,10065.219511574074,144,33.8560640124706
2025-10-06,40560.3539209841,0.0,4009.9404148757394,4618.408712986319,144,42444.601037842345,0.0,5133.146519444441,4618.408712986281,144,-1884.2471168582488
2025-10-07,42253.86757228375,0.0,7471.863271962974,4009.9404148757394,144,43557.82816264637,0.0,8455.41871861128,5133.146519444441,144,-1303.9605903626216
2025-10-08,40525.355395858714,0.0,6812.347484674797,7471.863271962974,144,40034.90136521256,0.0,6812.347484674795,8455.41871861128,144,490.45403064615675
2025-10-09,40777.28552993778,0.0,7384.842360703702,6812.347484674797,144,40761.06859073778,0.0,7384.842360703702,6812.347484674795,144,16.216939199999615
2025-10-10,13827.008681085741,91.61922515077539,8825.99096264389,7384.842360703702,144,14417.295141454892,104.1820146507741,9276.34999628704,7384.842360703702,144,-590.2864603691505
2025-10-11,13809.797993066624,0.0,9042.541920462969,8825.99096264389,144,13672.202575800327,0.0,9042.541920462969,9276.34999628704,144,137.59541726629686
2025-10-12,39800.85065077608,20.929933333333334,6142.85384448628,9042.541920462969,144,39787.76411575036,20.929933333333224,6142.85384448628,9042.541920462969,144,13.086535025722696
2025-10-13,41587.80190347325,0.0,7195.289677019446,6142.85384448628,144,41579.901811464915,0.0,7195.289677019446,6142.85384448628,144,7.900092008334468
2025-10-14,46725.692403100475,972.6504992666709,6097.197980279148,7195.289677019446,144,43086.20494765597,29.63809227777724,6369.38260013486,7195.289677019446,144,3639.487455444505
2025-10-15,49975.591274199454,1382.7612001833345,5739.909477987478,6097.197980279148,144,44686.90705953845,277.18438416597064,5739.909477987478,6369.38260013486,144,5288.684214661007
2025-10-16,53557.07382233766,1886.917749497738,6069.461557805556,5739.909477987478,144,47325.74919558904,231.75872806250058,6069.461557805556,5739.909477987478,144,6231.324626748625
2025-10-17,13759.000265602757,4.877933823869284,7318.6887357407395,6069.461557805556,144,13757.351850955982,4.877933823869284,7318.6887357407395,6069.461557805556,144,1.6484146467755636
2025-10-18,13924.175105855715,0.0,8127.159528111109,7318.6887357407395,144,14361.104624368134,0.0,8497.038376696757,7318.6887357407395,144,-436.92951851241924
2025-10-19,44508.77905072023,108.72287561666354,5483.203409537038,8127.159528111109,144,44856.20181191456,80.52663544444461,5483.203409537038,8497.038376696757,144,-347.4227611943279
2025-10-20,47307.3286151628,657.006623348975,5708.552983573146,5483.203409537038,144,47062.77850429457,76.72232429305724,5902.569100924998,5483.203409537038,144,244.55011086822924
2025-10-21,50807.49390927202,766.7577938000072,6082.512474052615,5708.552983573146,144,49427.40132858502,0.0,6444.467298311915,5902.569100924998,144,1380.092580687
2025-10-22,47737.90832911656,457.62451171666874,5799.249698481939,6082.512474052615,144,46388.521507674326,7.6995817361131005,5799.249698481939,6444.467298311915,144,1349.3868214422328
2025-10-23,45668.440309240505,0.0,6254.601577314811,5799.249698481939,144,45669.73258238175,0.0,6254.601577314811,5799.249698481939,144,-1.2922731412472785
2025-10-24,14639.933258215446,151.301799366661,7388.19314703704,6254.601577314811,144,14666.105460074445,128.70608248610625,7463.299166774541,6254.601577314811,144,-26.17220185899896
2025-10-25,13314.1157236436,0.0,5557.12577337202,7388.19314703704,144,13287.590456529968,0.0,5557.12577337202,7463.299166774541,144,26.525267113631344
2025-10-26,45826.86187091104,0.0,5729.744976666667,5557.12577337202,144,46004.78562910148,0.0,5850.9560153834855,5557.12577337202,144,-177.92375819044537
2025-10-27,46915.3642897806,151.69276229999656,5616.569167569994,5729.744976666667,144,47793.3102878884,0.0,6003.379660674163,5850.9560153834855,144,-877.9459981078035
2025-10-28,46746.20315966142,0.0,6053.981869776851,5616.569167569994,144,46571.801211660706,0.0,6061.946392508099,6003.379660674163,144,174.40194800071185
2025-10-29,62133.507653634275,2439.2226364333346,5686.098443407404,6053.981869776851,144,52863.945139843236,0.0,5958.670349147375,6061.946392508099,144,9269.56251379104
2025-10-30,48423.315380675565,3.641833333333352,5548.003798647002,5686.098443407404,144,48292.63536289545,3.6418333333332384,5548.003798647002,5958.670349147375,144,130.6800177801124
2025-10-31,15025.238821935744,0.0,7805.144107157596,5548.003798647002,144,15027.2522965573,0.0,7805.144107157596,5548.003798647002,144,-2.0134746215571795
2025-11-01,14049.987871092497,0.0,8503.11927457917,7805.144107157596,144,14173.867260432226,0.0,8547.438196532872,7805.144107157596,144,-123.87938933972873
2025-11-02,48143.78124715642,0.0,5862.748035572704,8503.11927457917,144,49217.8620131578,0.0,5862.748035572704,8547.438196532872,144,-1074.0807660013816
2025-11-03,50320.43048539568,0.0,5752.951728401296,5862.748035572704,144,51661.93878486639,0.0,5752.951728401296,5862.748035572704,144,-1341.5082994707118
2025-11-04,49641.36488951092,21.977883333333462,5361.94138381882,5752.951728401296,144,49644.895273385926,21.977883333333352,5361.94138381882,5752.951728401296,144,-3.5303838750041905
2025-11-05,51208.28785368509,0.0,5738.691976269549,5361.94138381882,144,51209.763442987176,0.0,5738.691976269549,5361.94138381882,144,-1.4755893020846997
2025-11-06,51725.42362277315,152.68138220000122,5134.251397128716,5738.691976269549,144,53366.932104693355,0.0,5370.6318557583445,5738.691976269549,144,-1641.508481920202
2025-11-07,16536.32080790521,114.23431966666573,8588.415268888888,5134.251397128716,144,16431.03122340802,106.27415854323561,8588.415268888888,5370.6318557583445,144,105.28958449718994
2025-11-08,14361.776403910158,0.0,8610.335520685187,8588.415268888888,144,14365.263471012242,0.0,8610.335520685187,8588.415268888888,144,-3.487067102083529
2025-11-09,54605.95763436731,518.3268179333303,7437.079575000002,8610.335520685187,144,52783.95495163509,0.0,7679.218719953181,8610.335520685187,144,1822.0026827322217
2025-11-10,60328.361061882824,1260.8244444104723,7477.185081296296,7437.079575000002,144,58982.911902984684,165.04469868991998,7477.185081296296,7679.218719953181,144,1345.44915889814
2025-11-11,50595.72990043089,0.0,4071.207028073165,7477.185081296296,144,51599.23946862233,0.0,4071.207028073165,7477.185081296296,144,-1003.509568191439
2025-11-12,53817.9193298074,3.14416666666682,5520.4739069814805,4071.207028073165,144,55045.79444360653,3.144166666666706,5520.4739069814805,4071.207028073165,144,-1227.8751137991276
2025-11-13,54716.537959502224,0.0,4889.244919258073,5520.4739069814805,144,54720.85779330722,0.0,4889.244919258073,5520.4739069814805,144,-4.31983380499878
2025-11-14,16539.073482862277,0.0,10049.54135839141,4889.244919258073,144,16544.94082583728,0.0,10049.54135839141,4889.244919258073,144,-5.86734297500152
2025-11-15,15428.679121269144,108.41092805000335,9363.369849444443,10049.54135839141,144,15319.108285764873,0.0,9363.369849444443,10049.54135839141,144,109.5708355042716
2025-11-16,54167.988892932015,0.0,7997.838711562958,9363.369849444443,144,56619.73308376574,0.0,8264.15343576667,9363.369849444443,144,-2451.7441908337278
2025-11-17,54374.497477114026,0.0,8024.8398347037055,7997.838711562958,144,55495.58999038633,0.0,8024.8398347037055,8264.15343576667,144,-1121.092513272306
2025-11-18,54621.68065185671,0.0,6500.492271808869,8024.8398347037055,144,55105.783354025305,0.0,6585.84994633333,8024.8398347037055,144,-484.102702168595
2025-11-19,57766.44122635202,0.0,7762.799654436112,6500.492271808869,144,61483.47534219177,0.0,7762.799654436112,6585.84994633333,144,-3717.0341158397496
2025-11-20,55903.46992257088,0.0,7584.787931292851,7762.799654436112,144,55900.46640097932,0.0,7584.787931292854,7762.799654436112,144,3.003521591563185
2025-11-21,16142.566882125218,0.0,9774.228262296305,7584.787931292851,144,16947.850170679678,0.0,9774.228262296305,7584.787931292854,144,-805.2832885544594
2025-11-22,15768.855197070761,0.0,9595.41770111574,9774.228262296305,144,16748.435871761107,0.0,9909.08513417593,9774.228262296305,144,-979.5806746903454
2025-11-23,55999.47719561109,0.0,8698.15264425926,9595.41770111574,144,59221.33771949171,0.0,8698.15264425926,9909.08513417593,144,-3221.8605238806194
2025-11-24,56253.30343464076,0.0,7687.140949814819,8698.15264425926,144,56251.22356648242,0.0,7687.140949814819,8698.15264425926,144,2.079868158340105
2025-11-25,56417.815500007324,0.0,6506.609493274808,7687.140949814819,144,57759.76348062322,0.0,6506.609493274808,7687.140949814819,144,-1341.9479806158997
2025-11-26,57748.19526639411,0.0,5823.043287462958,6506.609493274808,144,59075.85926697174,0.0,6435.565495152404,6506.609493274808,144,-1327.664000577628
2025-11-27,58229.86190026395,184.19002702694675,6427.567435277777,5823.043287462958,144,58725.387851790045,0.0,6796.755964276943,6435.565495152404,144,-495.5259515260914
2025-11-28,16628.899728902878,0.0,9549.767555630558,6427.567435277777,144,16918.076708612185,0.0,9773.310502069136,6796.755964276943,144,-289.1769797093075
2025-11-29,22542.91485894464,1249.2889889896928,9002.32372675926,9549.767555630558,144,17640.523735424715,0.0,9548.477612222225,9773.310502069136,144,4902.391123519927
2025-11-30,65590.37403406341,1164.6094559040093,7361.25810962963,9002.32372675926,144,61093.84698049515,0.0,7699.390652355513,9548.477612222225,144,4496.5270535682575
2025-12-01,101451.22948444092,5867.840759807283,4179.419541018518,7361.25810962963,144,77387.4969705118,0.0,4803.84774561111,7699.390652355513,144,24063.73251392912
2025-12-02,109290.71814293286,6033.113973999993,6073.476103814817,4179.419541018518,144,84280.1951687941,48.00077645833289,7918.872741851854,4803.84774561111,144,25010.52297413876
2025-12-03,71222.9360345789,0.0,5909.731274592589,6073.476103814817,144,77332.12842626784,0.0,8245.63130424074,7918.872741851854,144,-6109.1923916889355
2025-12-04,73226.27612627627,13.0156383333333,7266.522555092595,5909.731274592589,144,76379.68028938562,13.015638333333186,8009.0645342963,8245.63130424074,144,-3153.404163109357
2025-12-05,22341.257960007053,286.5609113166627,9240.359664111573,7266.522555092595,144,24317.676744088538,0.0,9684.824920607229,8009.0645342963,144,-1976.4187840814848
2025-12-06,34252.267523522394,2046.1473661166674,8560.994586870373,9240.359664111573,144,25251.62840850461,0.0,9178.865697685187,9684.824920607229,144,9000.639115017784
2025-12-07,70255.1714825254,164.63565588420767,6071.911345092592,8560.994586870373,144,75895.00702468077,0.0,8306.707164711246,9178.865697685187,144,-5639.8355421553715
2025-12-08,73414.49192081393,0.0,5787.604393740741,6071.911345092592,144,74218.73754842115,0.0,6263.737888588334,8306.707164711246,144,-804.2456276072189
2025-12-09,70886.44084808667,42.065721666666605,4289.88219005875,5787.604393740741,144,70910.17257258558,42.06572166666649,4381.111379989312,6263.737888588334,144,-23.731724498909898
2025-12-10,74407.96350884337,0.0,5471.768357766472,4289.88219005875,144,74835.75258413244,0.0,5723.175312147376,4381.111379989312,144,-427.7890752890671
2025-12-11,74918.8792065459,0.0,7609.698722611112,5471.768357766472,144,74806.12367455523,0.0,7609.698722611112,5723.175312147376,144,112.7555319906678
2025-12-12,23920.27155563646,0.0,10481.81021601852,7609.698722611112,144,26120.747718783663,0.0,10481.81021601852,7609.698722611112,144,-2200.476163147203
2025-12-13,23077.599110590683,0.0,10385.68152506356,10481.81021601852,144,24309.55936202048,0.0,10479.449382785777,10481.81021601852,144,-1231.9602514297985
2025-12-14,70804.15483050648,0.0,4129.972280613866,10385.68152506356,144,71251.22983931177,0.0,4129.972280613866,10479.449382785777,144,-447.07500880528823
2025-12-15,79512.65285158031,0.0,6824.853684111107,4129.972280613866,144,79515.38954191364,0.0,6824.853684111107,4129.972280613866,144,-2.736690333331353
2025-12-16,79258.4719909754,0.0,9763.935760100738,6824.853684111107,144,79261.48310026707,0.0,9763.935760100738,6824.853684111107,144,-3.0111092916631605
2025-12-17,78215.551206307,0.0,7578.060533640837,9763.935760100738,144,78216.03485757826,0.0,7578.060533640837,9763.935760100738,144,-0.48365127124998253
2025-12-18,75786.41609009614,0.0,8012.704499783699,7578.060533640837,144,75786.17611981837,0.0,8012.704499783699,7578.060533640837,144,0.2399702777765924
2025-12-19,26014.410990822646,0.0,10266.234930518522,8012.704499783699,144,26012.804857155978,0.0,10266.234930518522,8012.704499783699,144,1.606133666668029
2025-12-20,25196.67051497376,0.0,10625.78375755555,10266.234930518522,144,25197.356718932093,0.0,10625.78375755555,10266.234930518522,144,-0.6862039583320438
2025-12-21,74466.11190811555,0.0,7952.300164537033,10625.78375755555,144,74471.14666740721,0.0,7952.300164537033,10625.78375755555,144,-5.034759291665978
2025-12-22,74615.9284071723,0.0,6087.960168518521,7952.300164537033,144,74609.2516859073,0.0,6087.960168518521,7952.300164537033,144,6.676721265001106
2025-12-23,73893.74992183062,0.0,7090.15932388889,6087.960168518521,144,73891.90707102687,0.0,7090.15932388889,6087.960168518521,144,1.8428508037468418
2025-12-24,76187.56972243392,0.0,9586.195494074076,7090.15932388889,144,76192.18777111602,0.0,9586.195494074076,7090.15932388889,144,-4.618048682095832
2025-12-25,72005.71954985584,0.0,6394.202187388889,9586.195494074076,144,72005.02412507506,0.0,6394.202187388889,9586.195494074076,144,0.6954247807880165
2025-12-26,24495.464569930744,0.0,10800.0,6394.202187388889,144,24494.735332020744,0.0,10800.0,6394.202187388889,144,0.729237909999938
2025-12-27,23225.589755184476,0.0,10541.873896388886,10800.0,144,23267.201122139817,0.0,10591.039647233076,10800.0,144,-41.61136695534151
2025-12-28,73112.56074058377,0.0,6818.124391480348,10541.873896388886,144,73092.55630103593,0.0,6818.124391480348,10591.039647233076,144,20.00443954783259
2025-12-29,73976.88820049996,0.0,7506.994588174208,6818.124391480348,144,73974.2409549833,0.0,7506.994588174208,6818.124391480348,144,2.647245516665862
2025-12-30,71336.46792414828,0.0,7678.66644384202,7506.994588174208,144,71330.04746571078,0.0,7678.66644384202,7506.994588174208,144,6.420458437496563
2025-12-31,71221.98566265847,0.0,7174.897846148145,7678.66644384202,144,71213.53054191258,0.0,7174.897846148145,7678.66644384202,144,8.455120745886234
